,ID,sentiment,date_time,text
8999,8999,Elated,09/11/2016 05:29:03,JUST IN: Hillary Clinton will win Nevada based on vote analysis
9000,9000,Depressed,09/11/2016 05:28:58,Hillary looks to make a comeback late here in game 7! Election2016 
9001,9001,Elated,09/11/2016 05:29:03,JUST IN: Hillary Clinton will win Nevada based on vote analysis
9002,9002,Serene,09/11/2016 05:29:09,Looking forward to having a republican in the White House again. Karma is a b*** Hilary Election2016 FoxNews2016 Trump GodBlessAmerica
9003,9003,Calm,09/11/2016 05:29:06,So the Mayans were off by just 4 years. Wud hv thot Trump might b President last time out.  Election2016
9004,9004,Elated,09/11/2016 05:29:06,lol America you're actually letting Trump win ????? ElectionDay Election2016
9005,9005,Elated,09/11/2016 05:29:03,JUST IN: Hillary Clinton will win Nevada based on vote analysis
9006,9006,Happy,09/11/2016 05:29:13,Trump = Make America Great Again President Snow = Make panem great again. There is no difference . HungerGames  Electionday Election2016
9007,9007,Contented,09/11/2016 05:29:14,It looks on face value that Trump may have this election sewn up...not many states left in dispute. Election2016? 
9008,9008,Elated,09/11/2016 05:29:18,Trump wins!MakeAmericaGreatAgain Election2016
9009,9009,Excited,09/11/2016 05:29:14,What if..... Hillary wins from this point on?!!! There'll be civil war in America ???  ElectionNight Election2016
9010,9010,Sad,09/11/2016 05:29:23,The world will never be the same again. This is properly scary. Trump Election2016  What have you done America!?!?
9011,9011,Alert,09/11/2016 05:29:22,Kinda not upset election tbh. It's already predicted by surveys b4 DNC that Bernie is sure win vs Trump rather than Hillary Election2016
9012,9012,Elated,09/11/2016 05:29:33,If Trump wins
9013,9013,Elated,09/11/2016 05:29:27,Trump needs 26 to win
9014,9014,Elated,09/11/2016 05:29:27,If Trump wins
9015,9015,Elated,09/11/2016 05:29:34,If Donald Trump wins
9016,9016,Happy,09/11/2016 05:29:29,Trump was close which is good for 2020. Wish he won though. 
9017,9017,Elated,09/11/2016 05:29:43,Even if Trump wins
9018,9018,Elated,09/11/2016 05:29:41,Hillary Clinton will win Nevada
9019,9019,Depressed,09/11/2016 05:29:34,Trump winning? WTF is going on? Tell me I'm just in Kansas. Somebody plz wake me! smh. TRM Election2016? 
9020,9020,Contented,09/11/2016 05:29:32,I guess Hillary is going to jail. ElectionNight Election2016
9021,9021,Stressed,09/11/2016 05:29:33,.all over the fact a lot of American whites are just terrible people ; Trump appealed to their most base instincts. Election2016
9022,9022,Elated,09/11/2016 05:29:35,If Trump wins
9023,9023,Elated,09/11/2016 05:29:33,If Trump wins get ready America
9024,9024,Serene,09/11/2016 05:29:35,The night the whole world did not sleep ElectionNight Election2016 Nov8  Clinton vs Trump
9025,9025,Stressed,09/11/2016 05:29:35,Canada immigration website appears to crash as Trump lead grows  cdnpoli  Election2016 
9026,9026,Elated,09/11/2016 05:29:48,The 3rd party voters will also be to blame should Trump win the election Election2016 
9027,9027,Depressed,09/11/2016 05:29:47,US Election2016 UPDATE - Republican Donald Trump scored a series of shocking wins in battleground U.S. states... 
9028,9028,Elated,09/11/2016 05:29:44,I can not do homework I can not eat I can not think I can not focus I can not do anything  If Trump wins I might die Election2016
9029,9029,Sad,09/11/2016 05:29:48,How long do you think President Trump will be answering the phone with
9030,9030,Elated,09/11/2016 05:29:46,BETTER WIN OVER ElectionDay myvote2016 ElectionNight Election2016 Trump
9031,9031,Depressed,09/11/2016 05:29:39,OMG this is going to be the worst 4 years. How can we move forward with Trump as a leader? Election2016 ElectionNight
9032,9032,Happy,09/11/2016 05:29:47,Hillary could be the first female president does not mean she is the best overall candidate. Good night ElectionDay Election2016
9033,9033,Elated,09/11/2016 05:29:43,If trump wins
9034,9034,Serene,09/11/2016 05:29:56,Boy am I glad I decided not to move to the States. I'll take Brexit over Trump any day! Election2016
9035,9035,Elated,09/11/2016 05:29:48,But Trump is winning. 
9036,9036,Elated,09/11/2016 05:29:59,HILLARY WINS NEVADA? Election2016 AnyPollApp
9037,9037,Upset,09/11/2016 05:29:52,what should upset you is hillary clinton stole a totally winnable election out from under you. you got cucked? 
9038,9038,Happy,09/11/2016 05:29:59,This season house of cards will be 24/7! Dear god! election2016 houseofcards trump clinton
9039,9039,Elated,09/11/2016 05:29:53,If trump win Michigan he's officially president ????Election2016
9040,9040,Upset,09/11/2016 05:30:04,7 yo brother started crying when he thought that Trump had won the presidency ElectionNight Election2016
9041,9041,Stressed,09/11/2016 05:30:10,Election2016 SNOBS Iamwithher StrongerTogether DNCLeak Debate Rigged Hillary dodged sniper fire in Bosnia!  
9042,9042,Relaxed,09/11/2016 05:30:16,PlotTwist : Trump really for the black folks? Only in a sadistic sci-fi film.Election2016
9043,9043,Serene,09/11/2016 05:30:12,If you hate that trump is in. Blame feminists. Election2016
9044,9044,Elated,09/11/2016 05:30:13,If there is anyone out there that voted for trump 'as a joke' You are the reason our country is going to downfall.  Election2016 dumptrump
9045,9045,Calm,09/11/2016 05:30:14,Just stopped trading stocks on NASDAQ. This's what the suggestion of a Trump presidency has done to global markets whatsnext Election2016
9046,9046,Elated,09/11/2016 05:30:12,Exactly. Results should make everyone think twice about trusting the media. Made people think Hillary would win. So? 
9047,9047,Elated,09/11/2016 05:30:14,TRUMP VOTERS:U THINK HE'S GOING 2 DO WHAT HE DID 4 HIS BUSINESS 4 AMERICA? HE'S IN IT 4 POWER. MONEY
9048,9048,Elated,09/11/2016 05:30:12,If trump wins
9049,9049,Serene,09/11/2016 05:30:20,Trump is leading... African Americans getting ready to go back home.. Election2016
9050,9050,Bored,09/11/2016 05:30:21,Just stupid people. They just could not bear to support Hillary ; handed it to Trump. And knew it. Election2016
9051,9051,Sad,09/11/2016 05:30:26,Election2016 It is a failure of the human race and all our institutions that Trump is granted the world's highest office.
9052,9052,Happy,09/11/2016 05:30:25,In the 19th century Europeans went to America. I hope Europe is open for people leaving a Trump USA. ElectionNight Election2016 USwahl16
9053,9053,Relaxed,09/11/2016 05:30:27,And you fuckers teased us for voting in Abbott. He did not have the potential to destroy the world. Trump will. Election2016
9054,9054,Elated,09/11/2016 05:30:33,.no need. Didnot you hear? trump is leading right now!! Freedom has a chance! America may be about to win! Election2016
9055,9055,Elated,09/11/2016 05:30:34,IF Trump wins
9056,9056,Elated,09/11/2016 05:30:34,Trump wins Iowa
9057,9057,Serene,09/11/2016 05:30:39,This is mad... 48.2% for both in Penn ; 47.5% for Clinton 47.4% for Trump in New Hampshire... Election2016 
9058,9058,Excited,09/11/2016 05:30:43,Spoiler alert for the next four years: Trump will be a disaster. DRUMPF Election2016
9059,9059,Nervous,09/11/2016 05:30:36,futures market down... how much is foreign investment selling / worried? Trump and Republican Party are pro business Election2016
9060,9060,Happy,09/11/2016 05:30:32,I can not deal with the idea that my country is being treated this way.. something needs to change and not a trump kinda change Election2016
9061,9061,Nervous,09/11/2016 05:30:42,Has America not seen the horror of Donald Trump and his views? Come on
9062,9062,Relaxed,09/11/2016 05:30:42,So the dow is crashing? You think it's because Trump is a shit business man? Election2016
9063,9063,Contented,09/11/2016 05:30:41,Wow Donald Trump got sexual assault cases pending and ppl voted for him. This is sad! election2016
9064,9064,Serene,09/11/2016 05:30:45,"Considering Trump's obsession to Brand Trump  White House might be officially nicknamed """"The TRUMPet House"""" ElectionNight Election2016"
9065,9065,Elated,09/11/2016 05:30:51,Let Hillary win! ElectionNight PresidentialElection Election2016 electionday
9066,9066,Upset,09/11/2016 05:30:53,Never thought this man would be the next american president election2016  electionday2016 trump america fail? 
9067,9067,Tense,09/11/2016 05:30:48,The Canadian immigration website has crashed over relocation interests over a possibility of a Trump presidency. Election2016 @STARRNEWS
9068,9068,Elated,09/11/2016 05:30:52,One might say that Trump is going to win this presidency... Bigly bigly ElectionNight Election2016
9069,9069,Depressed,09/11/2016 05:30:50,If Trump wins Pennsylvania we are fucked. Election2016
9070,9070,Elated,09/11/2016 05:30:57,I'm so thankful I live in Canada right now holy fuck. Yet I'm still so scared for trump to win ?? ElectionNight Election2016
9071,9071,Happy,09/11/2016 05:30:56,I'm so scared I do not want WW3 to happen ?? I'm so shaky right now nothing good will come . FUCK ALL OF TRUMP SHITS Election2016
9072,9072,Contented,09/11/2016 05:30:57,I wonder if Trump still thinks Election2016 is rigged?
9073,9073,Excited,09/11/2016 05:31:08,Trump winning is saying that more than half the country hates WOMEN. Election2016
9074,9074,Calm,09/11/2016 05:31:06,They're both the same? Alright. If Trump wins wait til your ass tries to get an abortion! Election2016 ElectionNight Clinton Hillary
9075,9075,Elated,09/11/2016 05:31:06,RESULT: Hillary Clinton wins Nevada! Please let her pull this off... thesanechoice Election2016
9076,9076,Serene,09/11/2016 05:31:07,Karma is a bitch! Karma Hits you back hard America trump ElectionNight Election2016
9077,9077,Elated,09/11/2016 05:31:00,But I still have hope that Hillary will win. Election2016
9078,9078,Serene,09/11/2016 05:31:07,Where does all the hate come from that you even think about voting for somebody like Trump Election2016
9079,9079,Elated,09/11/2016 05:30:59,I wish my prediction had been wrong. Knew it would be close and Trump had a legitimate shot at winning election2016
9080,9080,Elated,09/11/2016 05:31:14,If Trump wins
9081,9081,Elated,09/11/2016 05:31:11,If Trump wins
9082,9082,Relaxed,09/11/2016 05:31:06,Hands down the best commentary on ElectionNight Election2016 is if Hillary would speak like her she may have won @CBCNews
9083,9083,Upset,09/11/2016 05:31:10,Toblerone upsetting Chocoholics COULD have been the Top story. But Trump and Clinton wrecked it. election2016? 
9084,9084,Upset,09/11/2016 05:31:20,.election2016 yes the MSM lied like Hillary and Barack to make us think it was a done deal! 
9085,9085,Stressed,09/11/2016 05:31:23,Election2016 TRUMPLANDSLIDE MAGA bigot racist Hillary was for the Iraq war. Trump and Bernie were against it. 
9086,9086,Elated,09/11/2016 05:31:17,If Trump wins and Kanye runs for President in 2020...it'd be epic.. Election2016
9087,9087,Bored,09/11/2016 05:31:26,is an idiot. She just railed the media for harping on the Trump sex abuse allegations. Huh? ElectionNight Election2016
9088,9088,Nervous,09/11/2016 05:31:32,Thanks America for destroying the world ..... Election2016 ElectionNight Trump
9089,9089,Contented,09/11/2016 05:31:31,I wonder how history will judge 2016. Can we press restart and go back to the point of the last save? brexit Trump Election2016 Trumpton
9090,9090,Calm,09/11/2016 05:31:28,Donald Trump is 26 electoral votes away from being elected as the next President of the United States.? 
9091,9091,Happy,09/11/2016 05:31:43,Not sure how I feel to tell my son who is sound asleep that he is going to wake up to a world where Trump is president. Election2016
9092,9092,Alert,09/11/2016 05:31:33,Donald Trump winning the presidency is the Brock Turner of America. It's ok to sexually assault women as long as you're rich. Election2016
9093,9093,Elated,09/11/2016 05:31:44,Election2016| Donald Trump is very close to being a leader. Delegede's latest case: Hillary Clinton: 215 - DonaldTrump 244
9094,9094,Elated,09/11/2016 05:31:40,Me if Donald Trump wins ElectionNight Election2016 imwithher 
9095,9095,Contented,09/11/2016 05:31:47,Debate Election2016 SNOBS Rigged StrongerTogether DNCLeak  Hillary is going to go down faster than Monica! 
9096,9096,Happy,09/11/2016 05:31:47,I hope Trump does not ban Facebook
9097,9097,Elated,09/11/2016 05:31:42,Another shock for world ??? in 9/11... modi by demolishing currency notes and trump winning Election2016 ModiFightsCorruption
9098,9098,Elated,09/11/2016 05:31:49,I just have a feeling trump is gonna win Election2016
9099,9099,Elated,09/11/2016 05:31:38,"All the dystopias should begin with """"in 2016 trump got elected..."""" and gunger games; and logan ran; and mazes were ran Election2016"
9100,9100,Depressed,09/11/2016 05:31:46,What if Trump did not actually win Florida. Y'all do remember the 2000 election right
9101,9101,Happy,09/11/2016 05:31:55,this is not funny anymore. we used to laugh at the idea of Trump becoming president and now the nightmares are real. Election2016
9102,9102,Happy,09/11/2016 05:31:48,Well I hope Trump does a good job ??? 
9103,9103,Nervous,09/11/2016 05:32:00,We are not looking forward to telling our 7 year old daughter Hillary lost. She went to bed with such optimism. :( Election2016 fb
9104,9104,Elated,09/11/2016 05:31:47,"Just realized Trump is winning the """"rigged"""" election... ElectionNight Election2016"
9105,9105,Bored,09/11/2016 05:31:59,This is what Trump supporters do not understand. Wait until they see their 401k lose $$$. Election2016 
9106,9106,Sad,09/11/2016 05:32:05,"Its not over until the fat lady sings"""" has never been more true! ElectionNight  myvote2016 ElectionDay Election2016 Trump Clinton"
9107,9107,Elated,09/11/2016 05:31:57,ElectionNight Why Donald Trump is winning  Election2016 
9108,9108,Lethargic,09/11/2016 05:32:03,I see all these depressing posts about trump winning dows dropping Canada site crash then wtf is trump in the lead  Election2016
9109,9109,Contented,09/11/2016 05:32:04,I think Trump supporters a horrible terrible people. Backwards stupid racist sexist asses that hate our democracy Election2016
9110,9110,Tense,09/11/2016 05:32:04,Such groundbreaking news! Give it a few months before trump tries to have her deported. ?? ElectionNight? 
9111,9111,Bored,09/11/2016 05:32:09,I woke up with a nightmare that Trump was in the lead?WAIT election2016
9112,9112,Contented,09/11/2016 05:32:14,Clinton supporters should invest in kleenex. Their sales are gonna go through the rough thanks to them. ElectionNight Trump Election2016
9113,9113,Contented,09/11/2016 05:32:09,The sun will still rise tomorrow but with Trump in charge of Nuclear codes
9114,9114,Elated,09/11/2016 05:32:14,JUST IN: Hillary Clinton wins Nevada
9115,9115,Sad,09/11/2016 05:32:24,Donot worry friend. Things are not as bad you think. Most Trump supporters will make peace
9116,9116,Elated,09/11/2016 05:32:19,We're at the point where Hillary wins a state by 3 points and it's a big deal...smh ElectionNight ElectionDay Election2016 Cnn FoxNews
9117,9117,Happy,09/11/2016 05:32:18,If you voted for Trump only because Hillary is a woman
9118,9118,Serene,09/11/2016 05:32:35,Clinton vs Trump NBC: 209 - 244 SKY NEWS: 215 - 244 CNN: 209 - 238 ElectionDay ElectionNight Election2016
9119,9119,Calm,09/11/2016 05:32:30,I would like to introduce to you the next President of the United States Hillary Rodham Clinton! Election2016 
9120,9120,Stressed,09/11/2016 05:32:26,Y'all think someone is going to try to assassinate Donald Trump and his family if he becomes president? Election2016
9121,9121,Elated,09/11/2016 05:32:38,PROJECTED WINS: TRUMP AZ
9122,9122,Sad,09/11/2016 05:32:40,Well I hope Trump ainot on that salvery BS bc that shit will not fly ElectionNight ElectionDay MississippiSucks Election2016
9123,9123,Happy,09/11/2016 05:32:32,The absolute fucking state of everyone at Trump HQ wearing bright red 'MAKE AMERICA GREAT AGAIN' baseball caps. Election2016
9124,9124,Depressed,09/11/2016 05:32:43,Trump becoming president is like a bad punchline to a joke that no one told Election2016
9125,9125,Stressed,09/11/2016 05:32:35,DNCLeak SNOBS StrongerTogether Iamwithher Election2016 Debate Rigged  Hillary dodged sniper fire in Bosnia! 
9126,9126,Serene,09/11/2016 05:32:34,Moving out of the country if Trump becomes President? Younique ships around the world ??? IGotYou Election2016? 
9127,9127,Elated,09/11/2016 05:32:39,JUST IN: Hillary Clinton wins Nevada
9128,9128,Happy,09/11/2016 05:32:45,Trump nuh even win yet n some stocks drop alreadi IS THAT NOT A CROSSES SIGN FI AMERICA SERIOUSLY Election2016
9129,9129,Happy,09/11/2016 05:32:45,I now get why there were so many ads for disaster food kits yesterday... Election2016 USElection2016 ElectionNight donaldtrump trump
9130,9130,Excited,09/11/2016 05:32:49,If everybody is surprised Trump is winning... then WHO THE HELL voted for him!?!?!?  ElectionNight myvote2016 Jkimcanadian Election2016
9131,9131,Elated,09/11/2016 05:32:46,JUST IN: Hillary Clinton wins Nevada
9132,9132,Elated,09/11/2016 05:32:46,Looks like Trump is winning. Im kinda ashame of America. ElectionNight ElectionDay myvote2016 Election2016
9133,9133,Elated,09/11/2016 05:32:42,My is ready for when Trump wins
9134,9134,Tense,09/11/2016 05:32:55,If Trump actually wins I'm terrified how that will affect rape culture in our country Election2016
9135,9135,Elated,09/11/2016 05:32:59,TRUMP IS WINNING!!!!!! Election2016 trump 
9136,9136,Elated,09/11/2016 05:32:58,What Happens if Trump Win?  1. Celebrate 2. Move to Canada!  Election2016
9137,9137,Elated,09/11/2016 05:32:55,If Trump wins there is no standing for the pledge or the national anthem anymore sorry not sorry??? but thats not happening Election2016
9138,9138,Elated,09/11/2016 05:33:00,ElectionNight Election2016 POTUS POTUS2016 All smoke ; Mirrors! Rigged system! Hillary will win!
9139,9139,Depressed,09/11/2016 05:32:59,I got my heart broke long ago when y'all chose Hillary over my homie Bernie Sanders and now look Election2016
9140,9140,Elated,09/11/2016 05:32:56,Last night Hillary was leading but now TRUMP IS WINNING!!!! Election2016
9141,9141,Elated,09/11/2016 05:33:02,.Election2016 is a LITERAL nightmare come to life.??  Trump Hillary 
9142,9142,Contented,09/11/2016 05:33:06,election2016 Blue Clinton. Red Trump 
9143,9143,Nervous,09/11/2016 05:33:15,I guess I need to sleep before I go insane!   I can not believe that our neighbours in USA might have Trump as a president!   Election2016
9144,9144,Elated,09/11/2016 05:33:13,Guys it's over. Trump is winning Mich
9145,9145,Serene,09/11/2016 05:33:16,Donot let a trump dick into the white house ElectionNight Election2016
9146,9146,Happy,09/11/2016 05:33:17,If  trump wins I'll just sleep forever Election2016
9147,9147,Elated,09/11/2016 05:33:23,I wonder if Republicans are rly happy that Trump will win or are just content that Clinton will lose. I suspect the latter. Election2016
9148,9148,Contented,09/11/2016 05:33:18,This is the kind of representation our state gets thanks to trump and he is not even president yet?????????? 
9149,9149,Elated,09/11/2016 05:33:26,Trump winning..... stocks down AROUND THE GLOBE. WHAT DOES THAT TELL YOU ASSHOLES?! election2016
9150,9150,Depressed,09/11/2016 05:33:22,Sensex  nifty's plunge would be recited by modi trump as 'they all fall do not ElectionNight Election2016 Trump2016 ModiFightsCorruption
9151,9151,Nervous,09/11/2016 05:33:24,DONT PANIC.  AmericaVotes Election2016 CNNelection Trump Clinton presdientialelectio?  
9152,9152,Bored,09/11/2016 05:33:27,Waiting for all the celebrities who said they'd leave the country if Trump won to start packing their bags... BYE ????? Election2016
9153,9153,Elated,09/11/2016 05:33:26,Hillary wins Nevada GHSelection 
9154,9154,Excited,09/11/2016 05:33:32,Philly if Trump wins WE RIOT! ???????????? election2016
9155,9155,Calm,09/11/2016 05:33:31,India regretted voting for Kejriwal is it time for US people for to feel the same after voting for trump ElectionNight Election2016
9156,9156,Serene,09/11/2016 05:33:29,Brawndo has what plants crave. We are witnessing Idiocracy. election2016 trump idiocracy
9157,9157,Happy,09/11/2016 05:33:32,Having a us president who's willing to be in the same boat with Putin is a huge step for world peace. Go trump  Election2016
9158,9158,Elated,09/11/2016 05:33:32,Hillary wins Nevada makingClinton 215Trump 244 
9159,9159,Elated,09/11/2016 05:33:29,Clinton wins Nevada.  She still trails Trump 244-215. Election2016 (NBC)
9160,9160,Bored,09/11/2016 05:33:31,Now up to 254 electoral votes for Trump 215 for Clinton Election2016 waiting for more...
9161,9161,Elated,09/11/2016 05:33:35,The LBGT community has come so far to see all that threatened by Trump winning ElectionNight ElectionNight Election2016 JUSTSAYING
9162,9162,Elated,09/11/2016 05:33:40,Trump will likely have a surprise win in Wisconsin Election2016
9163,9163,Elated,09/11/2016 05:33:38,So if Trump wins
9164,9164,Elated,09/11/2016 05:33:39,.Wave bye-bye! Trump is WINNING - hope y'all have ya bags packed to get steppin'! ElectionNight  Election2016
9165,9165,Upset,09/11/2016 05:33:53,The first act of a trump presidency: crash the stock market. Election2016
9166,9166,Elated,09/11/2016 05:33:43,Trump has 84% chance to win. Hahaha rip USA  Election2016
9167,9167,Elated,09/11/2016 05:33:55,Trump is winning ElectionNight Election2016 excited to find out who won. 
9168,9168,Elated,09/11/2016 05:33:52,Definitely looking into American Dual Citizenship if Trump wins Election2016 trumpfear trumpendoftheworld 
9169,9169,Elated,09/11/2016 05:34:00,So if Trump wins
9170,9170,Elated,09/11/2016 05:34:06,Election2016: Hillary Clinton wins Nevada
9171,9171,Happy,09/11/2016 05:34:01,I legit can not believe this tho. I swore to god Hillary rigged the election. Guess not ?? Election2016
9172,9172,Excited,09/11/2016 05:34:02,I genuinely laughed at the idea of Trump becoming president. Genuinely. I did not see it at all. Quite disturbing
9173,9173,Alert,09/11/2016 05:34:00,YESSS ! is winning! Huge blow to saudi islamists for their slave hillary is losing. ElectionNight Election2016
9174,9174,Elated,09/11/2016 05:34:06,Election2016 everything to close to call. Trump will win but all will be contested. It's going to get ugly.
9175,9175,Elated,09/11/2016 05:34:11,Canot actually believe how close Trump is to winning this election Election2016 USADecides
9176,9176,Calm,09/11/2016 05:34:06,We need to make Hillary Clinton the first women president of the United States of America ???? imwithher Election2016
9177,9177,Upset,09/11/2016 05:34:14,Trump is not even president yet and the stock market is already crashing. Imagine what will happen when he his.  Election2016
9178,9178,Elated,09/11/2016 05:34:05,And this is how California is going to get through the next 4 years! (If trump wins) election2016 prop64 
9179,9179,Elated,09/11/2016 05:34:05,Thank God! This country is going to need all the marijuana it can get if Trump wins this Election2016 ????????? 
9180,9180,Serene,09/11/2016 05:34:05,They should be afraid @pattinoswalt. Trump has entertained killing journalists a la Putin. 
9181,9181,Elated,09/11/2016 05:34:09,Election2016: Hillary Clinton wins Nevada
9182,9182,Elated,09/11/2016 05:34:09,Donald Trump is the chosen leader of the UnitedStatesOfMisery  Election2016
9183,9183,Relaxed,09/11/2016 05:34:19,How can I go to sleep knowing that I can wake up with Donal Trump as President ??????Election2016 ElectionNight trumpahorrormovie
9184,9184,Elated,09/11/2016 05:34:07,Hillary wins Nevada ElectionNight Election2016 
9185,9185,Happy,09/11/2016 05:34:17,I refuse to call America a 1st world country if trump gets elected president. ElectionNight Election2016
9186,9186,Elated,09/11/2016 05:34:15,Donald Trump was not supposed to win Florida
9187,9187,Serene,09/11/2016 05:34:13,There is a decision which comes from the sky... Election2016 Trump
9188,9188,Elated,09/11/2016 05:34:24,Trump trending at 4th position ; Hilary at 15th position.Does it itself says who gonna win?  ElectionNight Election2016
9189,9189,Serene,09/11/2016 05:34:23,CNN drank wine danced to celebrate Hillary nomination today MSM sulking ElectionNight Election2016 
9190,9190,Elated,09/11/2016 05:34:25,Trump wins PAPres in Elk County; 100% reporting.  election2016
9191,9191,Elated,09/11/2016 05:34:19,20 celebrities said they will leave the US if Trump wins. Hope they packed.   EV: Trump: 254 Clinton: 215  Election2016 ElectionNight
9192,9192,Elated,09/11/2016 05:34:21,00:34 ET PROJECTION: Hillary Clinton wins Nevada (6). Election2016
9193,9193,Happy,09/11/2016 05:34:25,Investors see no let up in market bloodbath if Trump wins presidency  Election2016
9194,9194,Calm,09/11/2016 05:34:34,Correlation is causation? Trump is ahead and the stock markets are pre-crashing. I DIDNT EVEN KNOW THAT COULD HAPPEN Election2016
9195,9195,Serene,09/11/2016 05:34:31,Election2016  7:33am  ?? ??? 270 Electoral Votes NBC News: Trump - 244 Hillary - 215
9196,9196,Contented,09/11/2016 05:34:30,Free Hillary ....... What ? Not yet ? Oh ! Election2016
9197,9197,Contented,09/11/2016 05:34:25,This man Trump shitted on any and everybody and he's gonna be president lol wow. ElectionNight Election2016
9198,9198,Depressed,09/11/2016 05:34:28,Election2016 Iamwithher Rigged StrongerTogether  Hillary supports fracking! Her greed is killing the planet! 
9199,9199,Elated,09/11/2016 05:34:38,Election2016 my mother will not let me leave if Trump wins. LET ME LEAVE ??
9200,9200,Bored,09/11/2016 05:34:29,So relieved that Clinton's loosing. So disappointed that Trump is winning. Ugh. Election2016
9201,9201,Happy,09/11/2016 05:34:31,I Love Hindus.....I Love ? TrumpTriumph AbkiBarTrumpSarkar USPresident  ElectionNight Election2016 Trump 
9202,9202,Elated,09/11/2016 05:34:33,Projections: Trump to win Iowa
9203,9203,Elated,09/11/2016 05:34:51,Trump Win? Must be a fucking joke LMAO Election2016
9204,9204,Elated,09/11/2016 05:34:40,Hillary Clinton Winning the Latino Vote! Florida  ElectionNight Election2016 USElection2016  
9205,9205,Contented,09/11/2016 05:34:41,What the hell is happening? How is Trump leading? This is scary!! Election2016 USElection2016
9206,9206,Elated,09/11/2016 05:34:45,Best prediction of 2016 Michael Lee calling the Cubs win or Donald Trump calling how he would win the election? 
9207,9207,Elated,09/11/2016 05:34:45,Hillary Clinton wins Nevada  Election2016
9208,9208,Elated,09/11/2016 05:34:57,American Election 2016- UPDATE *Donald trump - 254 *Hillary clinton - 209 270 to win  ElectionNight Election2016
9209,9209,Happy,09/11/2016 05:34:45,I hope y'all have been playing Fallout 4 to gain the soon necessary skills.  trump ElectionNight Election2016 doomed
9210,9210,Serene,09/11/2016 05:34:52,ElectionNight the night democracy just ran into the wall  Trump had so much dreamed of Election2016
9211,9211,Relaxed,09/11/2016 05:34:47,Make no mistake.  Trump is looking out for one person and one person only Election2016 Trump
9212,9212,Calm,09/11/2016 05:34:57,Trump is already tanking our economy in one night WakeUpAmerica Election2016
9213,9213,Elated,09/11/2016 05:35:03,I hardly care bout NA politics but Trump winning election2016 despite his voice being supressed in clinton media made my day
9214,9214,Happy,09/11/2016 05:35:11,I hope you tipped trump Election2016
9215,9215,Depressed,09/11/2016 05:35:11,If Trump wins does that mean that orange is the new black? yeg Ualberta Election2016
9216,9216,Elated,09/11/2016 05:35:06,Trump wins Iowa. AP race call at 12:02 a.m. EST. Election2016 APracecall | via AP  gmanews
9217,9217,Elated,09/11/2016 05:35:06,I'll try my best to be positive even if Trump wins
9218,9218,Elated,09/11/2016 05:35:00,The inability to imagine Donald Trump winning...has greatly aided his ability
9219,9219,Elated,09/11/2016 05:35:03,ELECTORAL VOTE UPDATE from - 270 needed to win ElectionDay election2016 Clinton Trump 
9220,9220,Serene,09/11/2016 05:35:03,Trump is only 26 electoral votes away from taking the White House
9221,9221,Bored,09/11/2016 05:35:11,Trump Florida Georgia Texas ...waiting for more   election2016 
9222,9222,Calm,09/11/2016 05:35:19,Wait...if Trump does win. Wtf happens if he does make America great again?  Election2016
9223,9223,Nervous,09/11/2016 05:35:19,Just remember all the countries that trump insulted! Good luck Election2016
9224,9224,Elated,09/11/2016 05:35:29,Trump wins Georgia. ElectionNight ElectionDay Election2016
9225,9225,Elated,09/11/2016 05:35:20,"Do they play the """"Darth Vadar"""" theme song when Trump goes to the podium? Election2016 CNN wanttoliveinCanada?"
9226,9226,Elated,09/11/2016 05:35:33,Follow me if you want Donald Trump to win ! ElectionNight myvote2016 ElectionDay Election2016
9227,9227,Upset,09/11/2016 05:35:36,VoteTrump Election2016 Everything is clear. Now I'd like to see if crooked Hillary will go to jail xdd
9228,9228,Elated,09/11/2016 05:35:30,It's soooo unbelievable that candidate like Trump could lead even win this election in U.S.A 2016. ??? Election2016
9229,9229,Upset,09/11/2016 05:35:31,They can blame the MSMedia for saying misleading them and saying Trump did not stand a chance - they lied.? 
9230,9230,Elated,09/11/2016 05:35:26,American Election 2016- UPDATE *Donald trump - 254 *Hillary clinton - 209 270 to win ElectionNight Election2016
9231,9231,Elated,09/11/2016 05:35:30,S/O to all of my friends w/ dual citizenship that are willing take me with them if Trump wins this election ????? Election2016
9232,9232,Happy,09/11/2016 05:35:26,Hopefully trump still chooses not to accept the election outcome ElectionNight Election2016 welldoneamerica notreally
9233,9233,Elated,09/11/2016 05:35:43,I think standup comedians and SNL want trump to win Election2016  | Think of the amount of material they'll have
9234,9234,Elated,09/11/2016 05:35:43,Hillary wins Nevada bringing her to 215 points. Election2016 ImWithHer ElectionNight
9235,9235,Depressed,09/11/2016 05:35:42,OH THERE'S A SHOCK!!!!  calling all the Trump Voters tonight Racists because Trump is winning.  SHOCKED! Election2016 MAGA
9236,9236,Calm,09/11/2016 05:35:39,Fergie Time : Trump di-PHP 
9237,9237,Elated,09/11/2016 05:35:47,First Brexit and now Trump winning the US Presidential election shows the rise of silent right wing all over the world. Election2016
9238,9238,Relaxed,09/11/2016 05:35:47,Watching the election like. president trump hillary election2016 election @ Hollywood 
9239,9239,Contented,09/11/2016 05:35:51,How the hell do you know that Trump will be bad for America?? Election2016
9240,9240,Stressed,09/11/2016 05:35:42,Obama is like the Pare not slaving away to tidy up the house ; Trump will be the Toddler that destroys the place in 0.5 seconds Election2016
